idINS,individuals,households,households_poor,households_1person,households_5plus_person,households_owner,households_single_parent,sum_niveau_de_vie_eur,sum_dwelling_surface_m2,households_collective_housing,households_house,households_social_housing,pop_0_3,pop_4_5,pop_6_10,pop_11_17,pop_18_24,pop_25_39,pop_40_54,pop_55_64,pop_65_79,pop_80p,avg_niveau_de_vie_eur
CRS3035RES200mN2616000E3490000,2.0,0.8,0.1,0.2,0.1,0.5,0.1,45697.9,97.5,0.0,0.8,0.0,0.2,0.0,0.0,0.1,0.1,0.4,0.3,0.5,0.3,0.1,22849.0
CRS3035RES200mN2616000E3491000,2.0,0.8,0.1,0.2,0.1,0.5,0.1,45697.9,97.5,0.0,0.8,0.0,0.2,0.0,0.0,0.1,0.1,0.4,0.3,0.5,0.3,0.1,22849.0
CRS3035RES200mN2616000E3492400,4.0,1.5,0.2,0.4,0.2,1.2,0.0,101693.4,172.0,0.1,1.4,0.0,0.2,0.2,0.1,0.4,0.4,0.6,0.5,0.5,0.8,0.3,25423.0
CRS3035RES200mN2616000E3493200,30.0,14.0,2.0,3.0,1.0,8.0,1.0,613494.3,1116.0,0.0,14.0,5.0,0.0,1.0,1.0,4.0,0.0,1.0,11.0,3.0,6.0,3.0,20450.0
CRS3035RES200mN2616000E3495600,3.0,1.4,0.0,0.5,0.0,1.1,0.2,65534.2,173.3,0.0,1.4,0.0,0.0,0.0,0.0,0.6,0.5,0.2,0.8,0.2,0.6,0.1,21845.0
CRS3035RES200mN2616000E3496400,5.0,2.3,0.2,0.8,0.2,2.0,0.3,100903.4,264.0,0.0,2.3,0.0,0.2,0.0,0.1,0.5,0.4,0.8,0.8,0.6,1.0,0.6,20181.0
CRS3035RES200mN2616000E3501000,4.0,1.6,0.4,0.3,0.1,1.3,0.2,97820.0,214.4,0.1,1.5,0.0,0.2,0.2,0.3,0.3,0.2,0.8,0.6,0.3,1.0,0.1,24455.0
CRS3035RES200mN2616000E3501200,31.0,14.0,3.0,4.0,0.0,11.0,2.0,736907.9,1407.0,0.0,14.0,0.0,3.0,1.0,0.0,2.0,4.0,5.0,4.0,4.0,5.0,3.0,23771.0
CRS3035RES200mN2616000E3501400,13.0,5.3,1.2,0.9,0.3,4.4,0.6,317915.0,696.7,0.3,5.0,0.0,0.7,0.9,0.9,0.9,0.6,2.6,2.0,0.9,3.2,0.3,24455.0
CRS3035RES200mN2616000E3501600,10.0,4.0,0.9,0.7,0.2,3.4,0.4,244550.0,536.0,0.2,3.8,0.0,0.5,0.7,0.7,0.7,0.4,2.0,1.6,0.7,2.5,0.2,24455.0
CRS3035RES200mN2616000E3504000,2.0,0.7,0.1,0.1,0.0,0.7,0.1,45315.8,91.8,0.0,0.7,0.0,0.0,0.1,0.3,0.2,0.1,0.2,0.5,0.2,0.4,0.0,22658.0
CRS3035RES200mN2616200E3465200,5.0,2.2,0.0,0.8,0.3,1.5,0.1,170949.8,224.6,0.4,1.8,0.0,0.1,0.3,0.2,0.4,0.3,0.3,0.8,0.8,1.7,0.1,34190.0
CRS3035RES200mN2616200E3465400,37.0,18.0,2.0,4.0,0.0,16.0,3.0,1118618.2,1749.0,0.0,18.0,0.0,2.0,1.0,3.0,2.0,0.0,7.0,6.0,4.0,9.0,3.0,30233.0
CRS3035RES200mN2616200E3465600,65.5,33.0,5.0,12.0,1.0,23.0,3.0,1727066.6,3151.0,3.0,30.0,0.0,2.0,0.0,1.0,4.5,8.0,5.0,12.0,7.0,20.0,6.0,26367.0
CRS3035RES200mN2616200E3466800,14.0,6.4,0.4,1.1,0.0,6.1,0.8,379466.2,669.4,0.0,6.4,0.0,0.0,0.4,0.4,0.0,1.1,0.7,1.9,0.8,7.2,1.5,27105.0
CRS3035RES200mN2616200E3467000,11.0,4.5,0.2,1.3,0.4,4.4,0.2,332669.8,524.7,0.2,4.3,0.0,0.2,0.0,0.2,0.4,1.3,0.9,1.6,3.1,2.0,1.3,30243.0
CRS3035RES200mN2616200E3467200,7.5,3.1,0.1,0.9,0.2,3.0,0.1,226820.3,357.8,0.1,3.0,0.0,0.1,0.0,0.1,0.3,0.9,0.6,1.1,2.1,1.4,0.9,30243.0
CRS3035RES200mN2616200E3467400,15.0,6.2,0.2,1.7,0.5,6.0,0.2,453640.6,715.5,0.2,6.0,0.0,0.3,0.0,0.3,0.6,1.7,1.3,2.2,4.2,2.7,1.7,30243.0
CRS3035RES200mN2616200E3467600,16.0,11.0,0.0,7.0,0.0,4.0,1.0,387042.2,830.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,2.0,5.0,1.0,24190.0
CRS3035RES200mN2616200E3467800,7.0,2.9,0.1,0.8,0.2,2.8,0.1,211699.0,333.9,0.1,2.8,0.0,0.1,0.0,0.1,0.3,0.8,0.6,1.0,2.0,1.3,0.8,30243.0
CRS3035RES200mN2616200E3468000,50.0,18.0,0.0,6.0,4.0,17.0,2.0,1326099.9,2335.0,0.0,18.0,0.0,0.0,3.0,4.0,6.0,5.0,2.0,13.0,6.0,10.0,1.0,26522.0
CRS3035RES200mN2616200E3468200,63.0,33.0,5.0,14.0,0.0,30.0,2.0,1539581.7,3084.0,0.0,33.0,0.0,3.0,0.0,4.0,2.0,2.0,12.0,13.0,7.0,19.0,1.0,24438.0
CRS3035RES200mN2616200E3468400,6.0,2.7,0.2,0.9,0.3,1.4,0.5,153258.1,242.4,1.3,1.4,0.0,0.3,0.0,0.4,0.9,0.2,1.2,1.6,0.5,0.9,0.0,25543.0
CRS3035RES200mN2616200E3469000,3.0,1.5,0.1,0.5,0.0,1.2,0.1,87503.5,187.6,0.0,1.5,0.0,0.0,0.0,0.2,0.2,0.0,0.5,0.9,0.4,0.3,0.5,29168.0
CRS3035RES200mN2616200E3476000,2.0,1.0,0.3,0.4,0.0,0.8,0.1,47831.6,104.3,0.0,1.0,0.0,0.0,0.0,0.1,0.3,0.1,0.1,0.6,0.4,0.3,0.1,23916.0
CRS3035RES200mN2616200E3476200,7.0,3.3,1.0,1.3,0.2,2.9,0.3,167410.4,365.0,0.0,3.3,0.0,0.0,0.0,0.2,0.9,0.5,0.3,2.1,1.4,1.1,0.5,23916.0
CRS3035RES200mN2616200E3476400,4.0,1.9,0.5,0.7,0.1,1.6,0.2,95663.1,208.5,0.0,1.9,0.0,0.0,0.0,0.1,0.5,0.3,0.2,1.2,0.8,0.6,0.3,23916.0
CRS3035RES200mN2616200E3479400,5.0,3.0,0.2,1.8,0.2,1.6,0.2,116966.3,275.9,0.5,2.5,0.0,0.2,0.0,0.5,0.5,0.0,1.1,1.1,0.5,1.1,0.0,23393.0
CRS3035RES200mN2616200E3479600,56.0,20.0,3.0,5.0,2.0,17.0,1.0,1216273.0,2037.0,0.0,20.0,0.0,3.0,0.0,2.0,7.0,8.0,9.0,20.0,4.0,2.0,1.0,21719.0
CRS3035RES200mN2616200E3479800,47.5,18.0,3.0,3.0,0.0,18.0,2.0,1102785.7,1963.0,0.0,18.0,0.0,1.0,1.0,4.0,5.5,4.0,6.0,16.0,4.0,6.0,0.0,23217.0
CRS3035RES200mN2616200E3480000,4.0,1.4,0.1,0.1,0.1,1.2,0.1,95668.2,167.9,0.0,1.4,0.0,0.1,0.0,0.3,0.7,0.4,0.7,1.1,0.5,0.1,0.1,23917.0
CRS3035RES200mN2616200E3480400,41.0,16.0,0.0,5.0,1.0,15.0,0.0,1041635.4,1691.0,0.0,16.0,0.0,0.0,1.0,3.0,4.0,2.0,3.0,15.0,6.0,7.0,0.0,25406.0
CRS3035RES200mN2616200E3480600,30.0,11.0,1.0,1.0,0.0,8.0,1.0,621118.3,1112.0,0.0,11.0,0.0,0.0,2.0,0.0,2.0,6.0,1.0,10.0,2.0,6.0,1.0,20704.0
CRS3035RES200mN2616200E3480800,23.0,7.9,0.3,0.6,0.3,7.0,0.6,550091.9,965.4,0.0,7.9,0.0,0.6,0.3,1.8,3.8,2.2,4.1,6.4,2.9,0.6,0.3,23917.0
CRS3035RES200mN2616200E3481000,87.5,38.0,4.0,10.0,0.0,27.0,7.0,2170310.4,3920.0,0.0,38.0,0.0,1.0,3.5,11.5,6.5,4.0,24.0,20.0,9.0,4.0,4.0,24804.0
CRS3035RES200mN2616200E3481200,27.0,11.0,3.0,1.0,1.0,7.0,1.0,543970.4,1264.0,0.0,11.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,4.0,5.0,7.0,3.0,20147.0
CRS3035RES200mN2616200E3481400,2.0,0.9,0.2,0.2,0.0,0.7,0.2,49464.4,121.5,0.0,0.9,0.0,0.0,0.0,0.1,0.2,0.1,0.3,0.5,0.1,0.6,0.1,24732.0
CRS3035RES200mN2616200E3484800,15.5,7.4,0.9,3.1,0.4,6.5,0.0,368260.5,744.0,0.0,7.4,0.0,0.0,0.4,0.2,0.4,1.3,2.6,3.1,4.8,1.8,0.9,23759.0
CRS3035RES200mN2616200E3485000,58.5,26.0,1.0,8.0,0.0,22.0,4.0,1343689.0,2508.0,1.0,25.0,0.0,1.5,1.0,8.0,6.0,2.0,8.0,19.0,8.0,5.0,0.0,22969.0
CRS3035RES200mN2616200E3485200,8.0,3.5,0.8,1.0,0.1,2.8,0.1,167879.3,341.1,0.3,3.2,0.0,0.3,0.1,0.4,0.6,0.7,1.3,1.7,1.1,1.4,0.4,20985.0
CRS3035RES200mN2616200E3488200,5.0,1.9,0.2,0.5,0.4,1.3,0.2,114244.6,243.7,0.0,1.9,0.0,0.4,0.1,0.1,0.2,0.4,0.9,0.7,1.2,0.8,0.2,22849.0
CRS3035RES200mN2616200E3489800,14.5,5.9,0.5,1.8,0.3,5.6,0.8,332446.8,642.1,0.0,5.9,0.0,0.0,0.3,1.5,2.2,1.0,1.5,4.1,1.6,1.8,0.5,22927.0
CRS3035RES200mN2616200E3490000,4.0,1.6,0.1,0.4,0.3,1.0,0.1,91395.7,195.0,0.0,1.6,0.0,0.3,0.1,0.1,0.2,0.3,0.7,0.5,1.0,0.6,0.2,22849.0
CRS3035RES200mN2616200E3492000,1.0,0.4,0.0,0.1,0.0,0.3,0.0,25423.3,43.0,0.0,0.4,0.0,0.0,0.1,0.0,0.1,0.1,0.2,0.1,0.1,0.2,0.1,25423.0
CRS3035RES200mN2616200E3492200,5.0,1.9,0.2,0.5,0.2,1.5,0.0,127116.7,215.0,0.1,1.8,0.0,0.2,0.2,0.1,0.5,0.5,0.7,0.7,0.7,1.0,0.4,25423.0
CRS3035RES200mN2616200E3501000,1.0,0.4,0.1,0.1,0.0,0.3,0.0,24455.0,53.6,0.0,0.4,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.2,0.1,0.2,0.0,24455.0
CRS3035RES200mN2616200E3501200,3.0,1.2,0.3,0.2,0.1,1.0,0.1,73365.0,160.8,0.1,1.1,0.0,0.2,0.2,0.2,0.2,0.1,0.6,0.5,0.2,0.7,0.1,24455.0
CRS3035RES200mN2616200E3501400,3.0,1.2,0.3,0.2,0.1,1.0,0.1,73365.0,160.8,0.1,1.1,0.0,0.2,0.2,0.2,0.2,0.1,0.6,0.5,0.2,0.7,0.1,24455.0
CRS3035RES200mN2616400E3465200,9.0,4.0,0.0,1.5,0.5,2.8,0.2,307709.6,404.2,0.7,3.3,0.0,0.2,0.5,0.4,0.6,0.5,0.5,1.5,1.5,3.0,0.3,34190.0
CRS3035RES200mN2616400E3465400,64.0,26.0,1.0,7.0,3.0,12.0,5.0,1766391.9,2449.0,15.0,11.0,0.0,2.0,3.0,2.5,13.5,2.0,9.0,17.0,4.0,9.0,2.0,27600.0
CRS3035RES200mN2616400E3465600,1.0,0.4,0.0,0.2,0.1,0.3,0.0,34190.0,44.9,0.1,0.3,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.2,0.3,0.0,34190.0
CRS3035RES200mN2616400E3468000,15.0,6.9,0.4,2.1,0.9,3.4,1.3,383145.4,606.0,3.4,3.5,0.0,0.9,0.0,1.1,2.4,0.4,3.0,3.8,1.3,2.1,0.0,25543.0
CRS3035RES200mN2616400E3468200,1.0,0.5,0.0,0.1,0.1,0.2,0.1,25543.0,40.4,0.2,0.3,0.0,0.1,0.0,0.1,0.2,0.0,0.2,0.2,0.1,0.1,0.0,25543.0
CRS3035RES200mN2616400E3469000,1.0,0.5,0.0,0.2,0.0,0.4,0.0,29167.8,62.5,0.0,0.5,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.3,0.1,0.1,0.2,29168.0
CRS3035RES200mN2616400E3471000,2.0,0.7,0.1,0.0,0.1,0.6,0.0,60131.3,87.0,0.0,0.7,0.0,0.0,0.0,0.2,0.4,0.1,0.3,0.7,0.2,0.1,0.0,30066.0
CRS3035RES200mN2616400E3472600,4.0,1.8,0.0,0.3,0.0,1.8,0.0,126923.6,241.9,0.0,1.8,0.0,0.1,0.0,0.0,0.1,0.0,0.5,0.5,0.2,2.6,0.0,31731.0
CRS3035RES200mN2616400E3474800,1.0,0.5,0.2,0.1,0.0,0.3,0.0,18634.7,51.6,0.1,0.4,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.0,0.4,0.1,18635.0
CRS3035RES200mN2616400E3477400,4.0,1.9,0.5,0.7,0.1,1.6,0.2,95663.1,208.5,0.0,1.9,0.0,0.0,0.0,0.1,0.5,0.3,0.2,1.2,0.8,0.6,0.3,23916.0
CRS3035RES200mN2616400E3480400,19.5,6.7,0.3,0.5,0.3,5.9,0.5,466382.2,818.5,0.0,6.7,0.0,0.5,0.3,1.5,3.2,1.9,3.5,5.4,2.4,0.5,0.3,23917.0
CRS3035RES200mN2616400E3480600,93.0,34.0,4.0,5.0,2.0,26.0,3.0,2198938.2,3470.0,0.0,34.0,4.0,3.0,5.0,5.5,14.5,4.0,18.0,23.0,12.0,7.0,1.0,23644.0
CRS3035RES200mN2616400E3480800,105.5,44.0,6.0,16.0,5.0,39.0,4.0,2384256.9,4878.0,1.0,43.0,0.0,4.0,2.0,6.5,10.0,8.0,21.0,18.0,15.0,15.0,6.0,22600.0
CRS3035RES200mN2616400E3481000,70.0,32.0,2.0,14.0,3.0,20.0,2.0,1791432.3,3264.0,1.0,31.0,0.0,1.0,3.0,4.0,8.0,0.0,16.0,12.0,15.0,9.0,2.0,25592.0
CRS3035RES200mN2616400E3484400,2.0,1.0,0.1,0.4,0.1,0.8,0.0,47517.5,96.0,0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.2,0.3,0.4,0.6,0.2,0.1,23759.0
CRS3035RES200mN2616400E3485000,12.0,5.3,1.3,1.5,0.2,4.2,0.2,251818.9,511.6,0.4,4.9,0.0,0.4,0.2,0.5,0.9,1.1,1.9,2.6,1.7,2.1,0.6,20985.0
CRS3035RES200mN2616400E3485800,4.0,1.8,0.4,0.5,0.1,1.4,0.1,83939.6,170.5,0.2,1.6,0.0,0.1,0.1,0.2,0.3,0.4,0.6,0.8,0.6,0.7,0.2,20985.0
CRS3035RES200mN2616400E3486000,37.0,14.0,2.0,4.0,1.0,12.0,1.0,783487.2,1816.0,0.0,14.0,0.0,2.0,0.0,1.0,5.0,2.0,3.0,5.0,9.0,10.0,0.0,21175.0
CRS3035RES200mN2616400E3486200,9.0,3.8,1.0,0.8,0.0,2.9,0.2,182532.7,475.5,0.0,3.8,0.0,0.6,0.2,0.6,0.2,0.6,1.3,1.7,1.9,1.5,0.4,20281.0
CRS3035RES200mN2616400E3492200,2.0,0.8,0.1,0.2,0.1,0.6,0.0,50846.7,86.0,0.1,0.7,0.0,0.1,0.1,0.0,0.2,0.2,0.3,0.3,0.3,0.4,0.1,25423.0
CRS3035RES200mN2616600E3465200,21.0,9.3,0.0,3.5,1.2,6.4,0.6,717989.1,943.3,1.7,7.6,0.0,0.6,1.1,0.9,1.4,1.2,1.2,3.5,3.5,7.0,0.6,34190.0
CRS3035RES200mN2616600E3465400,36.0,14.0,0.0,1.0,0.0,14.0,1.0,1057162.6,1598.0,0.0,14.0,0.0,2.0,1.0,1.0,3.0,3.0,2.0,9.0,5.0,8.0,2.0,29366.0
CRS3035RES200mN2616600E3468000,31.0,14.0,0.0,5.0,1.0,13.0,2.0,976675.9,1689.0,0.0,14.0,0.0,2.0,2.0,1.0,1.5,1.5,6.0,10.0,6.0,1.0,0.0,31506.0
CRS3035RES200mN2616600E3468400,3.0,1.4,0.1,0.4,0.2,0.7,0.3,76629.1,121.2,0.7,0.7,0.0,0.2,0.0,0.2,0.5,0.1,0.6,0.8,0.2,0.4,0.0,25543.0
CRS3035RES200mN2616600E3472800,3.0,1.3,0.0,0.2,0.0,1.3,0.0,95192.7,181.4,0.0,1.3,0.0,0.1,0.0,0.0,0.1,0.0,0.4,0.4,0.1,1.9,0.0,31731.0
CRS3035RES200mN2616600E3477200,1.0,0.5,0.1,0.2,0.0,0.4,0.0,23915.8,52.1,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.2,0.2,0.1,23916.0
CRS3035RES200mN2616600E3477400,2.0,1.0,0.3,0.4,0.0,0.8,0.1,47831.6,104.3,0.0,1.0,0.0,0.0,0.0,0.1,0.3,0.1,0.1,0.6,0.4,0.3,0.1,23916.0
CRS3035RES200mN2616600E3480600,16.0,5.5,0.2,0.4,0.2,4.9,0.4,382672.6,671.6,0.0,5.5,0.0,0.4,0.2,1.2,2.7,1.6,2.9,4.4,2.0,0.4,0.2,23917.0
CRS3035RES200mN2616600E3480800,53.5,23.0,3.0,5.0,0.0,19.0,2.0,1257013.1,2434.0,0.0,23.0,0.0,0.0,1.0,2.0,4.5,7.0,9.0,11.0,7.0,12.0,0.0,23496.0
CRS3035RES200mN2616600E3481000,36.0,17.0,3.0,5.0,0.0,14.0,0.0,766912.9,1578.0,0.0,17.0,0.0,1.0,1.0,2.0,3.0,1.0,3.0,7.0,10.0,8.0,0.0,21303.0
CRS3035RES200mN2616600E3484400,2.0,1.0,0.1,0.4,0.1,0.8,0.0,47517.5,96.0,0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.2,0.3,0.4,0.6,0.2,0.1,23759.0
CRS3035RES200mN2616600E3486000,47.0,20.0,3.0,4.0,1.0,15.0,2.0,1050913.7,2512.0,0.0,20.0,0.0,0.0,0.0,3.0,5.0,3.0,6.0,13.0,5.0,9.0,3.0,22360.0
CRS3035RES200mN2616600E3486200,16.0,6.7,1.9,1.5,0.0,5.2,0.4,324502.5,845.4,0.0,6.7,0.0,1.1,0.4,1.1,0.4,1.1,2.2,3.0,3.4,2.6,0.7,20281.0
CRS3035RES200mN2616600E3487800,1.0,0.4,0.1,0.1,0.0,0.3,0.0,20281.4,52.8,0.0,0.4,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.2,0.2,0.2,0.0,20281.0
CRS3035RES200mN2616600E3488600,2.0,0.8,0.1,0.2,0.1,0.5,0.1,45697.9,97.5,0.0,0.8,0.0,0.2,0.0,0.0,0.1,0.1,0.4,0.3,0.5,0.3,0.1,22849.0
CRS3035RES200mN2616600E3491400,5.5,2.1,0.2,0.5,0.4,1.4,0.2,125669.1,268.1,0.0,2.1,0.0,0.5,0.1,0.2,0.3,0.4,1.0,0.7,1.3,0.8,0.2,22849.0
CRS3035RES200mN2616600E3495000,13.0,6.1,0.0,2.0,0.0,4.9,0.8,283981.6,751.2,0.0,6.1,0.0,0.0,0.0,0.0,2.4,2.0,0.8,3.7,0.8,2.9,0.4,21845.0
CRS3035RES200mN2616600E3497800,1.0,0.5,0.0,0.2,0.0,0.4,0.1,20180.7,52.8,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.1,0.2,0.1,20181.0
CRS3035RES200mN2616600E3499400,5.0,1.9,0.3,0.5,0.3,1.7,0.0,106717.7,293.1,0.0,1.9,0.0,0.3,0.2,0.2,0.2,1.2,0.6,0.9,0.0,0.8,0.6,21344.0
CRS3035RES200mN2616600E3499600,2.0,0.8,0.1,0.2,0.1,0.7,0.0,42687.1,117.2,0.0,0.8,0.0,0.1,0.1,0.1,0.1,0.5,0.2,0.4,0.0,0.3,0.2,21344.0
CRS3035RES200mN2616600E3501400,2.0,0.8,0.2,0.1,0.0,0.7,0.1,48910.0,107.2,0.0,0.8,0.0,0.1,0.1,0.1,0.1,0.1,0.4,0.3,0.2,0.5,0.1,24455.0
CRS3035RES200mN2616800E3465200,24.5,16.0,1.0,9.0,0.0,9.0,1.0,629656.6,1256.0,7.0,9.0,0.0,1.5,0.0,0.5,0.5,0.0,5.0,7.0,0.0,7.0,3.0,25700.0
CRS3035RES200mN2616800E3467600,1.0,0.4,0.0,0.1,0.0,0.4,0.0,30242.7,47.7,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.2,0.1,30243.0
CRS3035RES200mN2616800E3468000,2.0,0.9,0.1,0.3,0.1,0.5,0.2,51086.0,80.8,0.4,0.5,0.0,0.1,0.0,0.1,0.3,0.1,0.4,0.5,0.2,0.3,0.0,25543.0
CRS3035RES200mN2616800E3469000,3.0,1.5,0.1,0.5,0.0,1.2,0.1,87503.5,187.6,0.0,1.5,0.0,0.0,0.0,0.2,0.2,0.0,0.5,0.9,0.4,0.3,0.5,29168.0
CRS3035RES200mN2616800E3472600,4.0,1.8,0.0,0.3,0.0,1.8,0.0,126923.6,241.9,0.0,1.8,0.0,0.1,0.0,0.0,0.1,0.0,0.5,0.5,0.2,2.6,0.0,31731.0
CRS3035RES200mN2616800E3472800,12.0,5.3,0.0,1.0,0.0,5.3,0.0,380770.7,725.8,0.0,5.3,0.0,0.5,0.0,0.0,0.5,0.0,1.4,1.4,0.5,7.7,0.0,31731.0
CRS3035RES200mN2616800E3473000,2.0,0.9,0.0,0.2,0.0,0.9,0.0,63461.8,121.0,0.0,0.9,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.2,0.1,1.3,0.0,31731.0
CRS3035RES200mN2616800E3477000,6.0,2.9,0.8,1.1,0.1,2.5,0.3,143494.7,312.8,0.0,2.9,0.0,0.0,0.0,0.1,0.8,0.4,0.3,1.8,1.2,1.0,0.4,23916.0
CRS3035RES200mN2616800E3477800,2.0,1.0,0.3,0.4,0.0,0.8,0.1,47831.6,104.3,0.0,1.0,0.0,0.0,0.0,0.1,0.3,0.1,0.1,0.6,0.4,0.3,0.1,23916.0
CRS3035RES200mN2616800E3478600,7.0,3.1,0.3,1.1,0.0,2.5,0.5,161767.2,308.2,0.0,3.1,0.0,0.2,0.2,0.5,0.8,0.3,1.1,1.4,1.4,0.6,0.5,23110.0
CRS3035RES200mN2616800E3478800,37.5,16.9,1.7,5.9,0.0,13.5,2.5,866609.8,1650.8,0.0,16.9,0.0,0.8,1.3,2.5,4.2,1.7,5.9,7.6,7.6,3.4,2.5,23110.0
CRS3035RES200mN2616800E3479000,17.0,10.0,0.8,6.2,0.8,5.4,0.8,397685.3,938.1,1.5,8.5,0.0,0.8,0.0,1.5,1.5,0.0,3.9,3.9,1.5,3.9,0.0,23393.0
CRS3035RES200mN2616800E3481000,12.0,5.1,1.0,1.2,0.2,4.4,1.0,296786.5,729.1,0.0,5.1,0.0,0.0,0.3,0.7,1.2,0.7,2.0,2.7,0.7,3.4,0.3,24732.0
CRS3035RES200mN2616800E3484000,1.0,0.5,0.1,0.2,0.0,0.4,0.0,23758.7,48.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.3,0.1,0.1,23759.0
CRS3035RES200mN2616800E3486000,5.0,2.1,0.6,0.5,0.0,1.6,0.1,101407.0,264.2,0.0,2.1,0.0,0.4,0.1,0.4,0.1,0.4,0.7,0.9,1.0,0.8,0.2,20281.0
CRS3035RES200mN2616800E3488000,2.0,0.8,0.1,0.2,0.1,0.5,0.1,45697.9,97.5,0.0,0.8,0.0,0.2,0.0,0.0,0.1,0.1,0.4,0.3,0.5,0.3,0.1,22849.0
CRS3035RES200mN2616800E3488800,10.5,4.1,0.4,1.0,0.8,2.7,0.4,239913.8,511.8,0.0,4.1,0.0,0.9,0.3,0.3,0.5,0.8,1.9,1.4,2.5,1.5,0.4,22849.0
CRS3035RES200mN2616800E3489400,1.0,0.4,0.0,0.1,0.0,0.4,0.1,22927.4,44.3,0.0,0.4,0.0,0.0,0.0,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0.0,22927.0
CRS3035RES200mN2616800E3494400,3.0,1.4,0.0,0.5,0.0,1.1,0.2,65534.2,173.3,0.0,1.4,0.0,0.0,0.0,0.0,0.6,0.5,0.2,0.8,0.2,0.6,0.1,21845.0
CRS3035RES200mN2616800E3494600,9.0,4.2,0.0,1.4,0.0,3.4,0.6,196602.7,520.0,0.0,4.2,0.0,0.0,0.0,0.0,1.7,1.4,0.5,2.5,0.6,2.0,0.3,21845.0
CRS3035RES200mN2616800E3495000,4.0,1.9,0.0,0.6,0.0,1.5,0.2,87379.0,231.1,0.0,1.9,0.0,0.0,0.0,0.0,0.7,0.6,0.3,1.1,0.3,0.9,0.1,21845.0
CRS3035RES200mN2616800E3499400,1.0,0.4,0.1,0.1,0.1,0.3,0.0,21343.5,58.6,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.3,0.1,0.2,0.0,0.2,0.1,21344.0
CRS3035RES200mN2617000E3465200,56.0,25.0,1.0,4.0,0.0,23.0,2.0,1676611.6,2704.0,0.0,25.0,0.0,1.0,0.0,0.0,2.0,6.0,5.0,11.0,9.0,20.0,2.0,29939.0
CRS3035RES200mN2617000E3465600,1.0,0.4,0.0,0.1,0.0,0.3,0.0,28147.6,41.6,0.0,0.4,0.0,0.0,0.0,0.1,0.2,0.0,0.1,0.3,0.1,0.2,0.0,28148.0
CRS3035RES200mN2617000E3467600,3.0,1.4,0.1,0.2,0.0,1.3,0.2,81314.2,143.4,0.0,1.4,0.0,0.0,0.1,0.1,0.0,0.2,0.2,0.4,0.2,1.5,0.3,27105.0
CRS3035RES200mN2617000E3468000,76.0,25.0,0.0,1.0,0.0,14.0,0.0,1994604.3,2453.0,0.0,25.0,0.0,12.0,5.0,4.0,5.0,1.0,32.0,11.0,3.0,2.0,1.0,26245.0
CRS3035RES200mN2617000E3468200,58.0,25.0,1.0,4.0,0.0,25.0,1.0,1527617.5,2364.0,0.0,25.0,0.0,1.0,1.0,1.0,5.0,4.0,4.0,7.0,5.0,28.0,2.0,26338.0
CRS3035RES200mN2617000E3468400,19.0,8.2,0.4,2.4,0.4,6.1,0.7,557695.3,900.0,0.1,8.1,0.4,1.3,0.7,0.6,1.4,0.8,3.8,3.6,2.3,4.5,0.0,29352.0
CRS3035RES200mN2617000E3469000,8.0,4.0,0.3,1.3,0.0,3.3,0.3,233342.7,500.3,0.0,4.0,0.0,0.0,0.0,0.7,0.7,0.0,1.3,2.3,1.0,0.7,1.3,29168.0
CRS3035RES200mN2617000E3469200,1.0,0.5,0.0,0.2,0.0,0.4,0.0,29167.8,62.5,0.0,0.5,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.3,0.1,0.1,0.2,29168.0
CRS3035RES200mN2617000E3472800,1.0,0.5,0.0,0.1,0.0,0.4,0.0,29029.4,57.9,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.2,0.3,0.3,0.0,29029.0
CRS3035RES200mN2617000E3474400,1.0,0.5,0.2,0.1,0.0,0.3,0.0,18634.7,51.6,0.1,0.4,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.0,0.4,0.1,18635.0
CRS3035RES200mN2617000E3474600,2.0,1.0,0.3,0.3,0.0,0.7,0.1,37269.5,103.2,0.1,0.9,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.6,0.1,0.7,0.2,18635.0
CRS3035RES200mN2617000E3477200,9.0,3.3,0.2,0.6,0.4,2.8,0.4,244998.9,329.9,0.0,3.3,0.0,0.2,0.5,0.4,1.1,0.5,2.9,1.5,0.6,1.1,0.2,27222.0
